feature,feature_importance_vals
SNX13,0
SNX11,0
SNX10,0
SNTB2,0
SNTA1,0
SPATA18,0
SNRK,0
SNORD97,0
SNORD94,0
SNORD93,0
SNORD89,0
SNORD7,0
SNORD60,0
SNORD17,0
SNORD15B,0
SNORD10,0
SNORA74B,0
SNORA71D,0
SNORA71C,0
SNORA71A,0
SNX27,0
SNX29,0
SNX30,0
SNX33,0
SPAST,0
SPARCL1,0
SPARC,0
SPAG9,0
SPAG5,0
SPAG4,0
SPAG17,0
SPAG16,0
SPAG1,0
SPA17,0
SP4,0
SP2,0
SP140L,0
SP140,0
SP110,0
SOX5,0
SOX12,0
SORL1,0
SORD,0
SORCS2,0
SORBS3,0
SORBS2,0
SON,0
SOCS7,0
SOCS6,0
SOCS5,0
SOAT1,0
SNX8,0
SNX7,0
SNORA68,0
SNORA54,0
SNORA53,0
SMOC2,0
SMEK2,0
SMEK1,0
SMCR8,0
SMCHD1,0
SMC4,0
SMC2,0
SMARCE1,0
SMARCD2,0
SMARCD1,0
SMARCC2,0
SMARCC1,0
SMARCB1,0
SMARCAL1,0
SMARCAD1,0
SMARCA5,0
SMARCA4,0
SMARCA2,0
SMARCA1,0
SMAGP,0
SLX4,0
SLTM,0
SLPI,0
SLMO2,0
SLMAP,0
SLK,0
SLFN5,0
SLFN13,0
SLFN12L,0
SLFN12,0
SMO,0
SMOX,0
SNORA49,0
SMPD4,0
SNORA47,0
SNORA38B,0
SNORA37,0
SNORA34,0
SNORA28,0
SNORA23,0
SNORA12,0
SNIP1,0
SNHG8,0
SNHG7,0
SNHG6,0
SNHG5,0
SNHG12,0
SNHG11,0
SNHG10,0
SNHG1,0
SNED1,0
SND1,0
SNCAIP,0
SNAP47,0
SMYD5,0
SMYD4,0
SMYD3,0
SMYD2,0
SMU1,0
SMTN,0
SMS,0
SMPDL3B,0
SMPDL3A,0
SPATA13,0
SPATA2,0
STON2,0
STAB1,0
STAT4,0
STARD9,0
STARD8,0
STARD7,0
STARD4,0
STARD3NL,0
STARD3,0
STARD13,0
STARD10,0
STAP2,0
STAMBPL1,0
STAG3L4,0
STAG3L2,0
STAG3,0
ST7L,0
SPATA20,0
ST7,0
ST5,0
ST20-MTHFS,0
ST20,0
ST14,0
SSSCA1,0
SSPN,0
SSNA1,0
SSH3,0
SSH2,0
SSH1,0
SSFA2,0
SSC5D,0
SSBP4,0
STAU1,0
STAU2,0
STBD1,0
STC1,0
STON1,0
STOML2,0
STOML1,0
STOM,0
STMN3,0
STMN1,0
STK40,0
STK39,0
STK38L,0
STK38,0
STK36,0
STK35,0
STK33,0
STK32A,0
STK25,0
STK24,0
STK17B,0
STK17A,0
STK16,0
STK11IP,0
STK10,0
STIP1,0
STIM2,0
STIL,0
STEAP4,0
STEAP3,0
STEAP2,0
STEAP1,0
STC2,0
SSBP3,0
SSBP2,0
SS18L2,0
SPPL3,0
SPON1,0
SPOCK2,0
SPNS2,0
SPNS1,0
SPN,0
SPIRE2,0
SPIRE1,0
SPINT2,0
SPINT1,0
SPINK5,0
SPIN4,0
SPIN3,0
SPIN2B,0
SPIN1,0
SPICE1,0
SPG7,0
SPG11,0
SPEN,0
SPEF2,0
SPECC1L,0
SPECC1,0
SPDYE5,0
SPDYE3,0
SPDYE1,0
SPATS2L,0
SPATS2,0
SPATA7,0
SPATA6,0
SPATA5L1,0
SPON2,0
SPR,0
SS18L1,0
SPRY4,0
SS18,0
SRXN1,0
SRRD,0
SRR,0
SRPX2,0
SRPX,0
SRPR,0
SRPK2,0
SRPK1,0
SRM,0
SRI,0
SRGN,0
SRFBP1,0
SREK1IP1,0
SREK1,0
SRD5A3,0
SRD5A1,0
SRCAP,0
SRBD1,0
SRA1,0
SQRDL,0
SPTY2D1,0
SPTBN2,0
SPTBN1,0
SPTB,0
SPTAN1,0
SPSB3,0
SPRYD4,0
SPRYD3,0
SLFN11,0
SLCO4C1,0
SLCO4A1,0
SH3BGRL2,0
SHANK3,0
SHANK2,0
SH3YL1,0
SH3TC1,0
SH3RF3,0
SH3RF2,0
SH3PXD2B,0
SH3PXD2A,0
SH3D21,0
SH3BP5L,0
SH3BP5,0
SH3BP4,0
SH3BP1,0
SH3BGRL3,0
SH3BGRL,0
SLCO3A1,0
SH2D4A,0
SH2D3C,0
SH2D3A,0
SGTB,0
SGTA,0
SGSM3,0
SGSM2,0
SGSH,0
SGOL2,0
SGK494,0
SGK223,0
SGIP1,0
SGCE,0
SGCD,0
SHCBP1,0
SHE,0
SHF,0
SHISA4,0
SIX1,0
SIVA1,0
SIRT7,0
SIRT5,0
SIRT2,0
SIRPB2,0
SIKE1,0
SIK3,0
SIK2,0
SIGMAR1,0
SIGLEC9,0
SIGLEC10,0
SIGLEC1,0
SIGIRR,0
SIDT2,0
SIDT1,0
SIAE,0
SHROOM4,0
SHROOM3,0
SHROOM2,0
SHROOM1,0
SHQ1,0
SHPRH,0
SHPK,0
SHOC2,0
SHMT2,0
SHMT1,0
SHKBP1,0
SHISA5,0
SGCB,0
SFXN5,0
SFXN4,0
SERPINH1,0
SERPINF1,0
SERPINC1,0
SERPINB9,0
SERPINB1,0
SERPINA3,0
SERINC5,0
SERINC3,0
SERINC2,0
SERINC1,0
SERHL2,0
SERGEF,0
SERF2,0
SERBP1,0
SERAC1,0
SEPW1,0
SEPT7P2,0
SEPSECS,0
SEPP1,0
SEPN1,0
SEPHS2,0
SEPHS1,0
SENP8,0
SENP7,0
SENP6,0
SENP3-EIF4A1,0
SENP3,0
SELT,0
SELPLG,0
SELO,0
SERPING1,0
SERPINI1,0
SFXN3,0
SERTAD1,0
SFXN2,0
SFXN1,0
SFTA1P,0
SFT2D3,0
SFT2D2,0
SFT2D1,0
SFSWAP,0
SFPQ,0
SFMBT2,0
SFMBT1,0
SFI1,0
SEZ6L2,0
SETX,0
SETMAR,0
SETDB2,0
SETDB1,0
SETD8,0
SETD5,0
SETD4,0
SETD3,0
SETD2,0
SETD1B,0
SETD1A,0
SETBP1,0
SET,0
SESTD1,0
SERTAD4,0
SERTAD3,0
SERTAD2,0
SIX4,0
SIX5,0
SLA,0
SLC37A3,0
SLC37A1,0
SLC36A4,0
SLC35F5,0
SLC35F2,0
SLC35E3,0
SLC35E2B,0
SLC35E2,0
SLC35E1,0
SLC35C2,0
SLC35B1,0
SLC35A5,0
SLC35A4,0
SLC34A2,0
SLC33A1,0
SLC31A2,0
SLC30A9,0
SLC30A7,0
SLC30A6,0
SLC30A5,0
SLC30A4,0
SLC30A1,0
SLC2A9,0
SLC2A4RG,0
SLC2A13,0
SLC2A11,0
SLC29A3,0
SLC29A2,0
SLC29A1,0
SLC26A9,0
SLC37A2,0
SLC37A4,0
SLC26A11,0
SLC38A10,0
SLCO2B1,0
SLCO2A1,0
SLC9A3R1,0
SLC8A1,0
SLC6A9,0
SLC6A8,0
SLC5A6,0
SLC5A3,0
SLC50A1,0
SLC4A7,0
SLC4A5,0
SLC4A4,0
SLC4A2,0
SLC4A1AP,0
SLC48A1,0
SLC47A1,0
SLC46A3,0
SLC46A2,0
SLC46A1,0
SLC45A4,0
SLC45A3,0
SLC43A3,0
SLC41A3,0
SLC39A9,0
SLC39A13,0
SLC39A11,0
SLC38A9,0
SLC38A7,0
SLC38A6,0
SLC26A6,0
SLC25A46,0
SLAIN1,0
SLC22A17,0
SLC20A1,0
SLC1A3,0
SLC1A1,0
SLC19A2,0
SLC19A1,0
SLC18A2,0
SLC17A9,0
SLC16A7,0
SLC16A6,0
SLC16A5,0
SLC16A4,0
SLC16A14,0
SLC16A1,0
SLC15A4,0
SLC15A3,0
SLC15A2,0
SLC13A3,0
SLC12A9,0
SLC12A8,0
SLC12A7,0
SLC12A6,0
SLC12A4,0
SLC12A2,0
SLC10A7,0
SLC10A3,0
SLAMF8,0
SLAMF7,0
SLAMF6,0
SLAIN2,0
SLC20A2,0
SLC22A23,0
SLC25A45,0
SLC23A2,0
SLC25A44,0
SLC25A43,0
SLC25A42,0
SLC25A40,0
SLC25A39,0
SLC25A38,0
SLC25A37,0
SLC25A36,0
SLC25A33,0
SLC25A32,0
SLC25A30,0
SLC25A3,0
SLC25A29,0
SLC25A28,0
SLC25A27,0
SLC25A26,0
SLC25A25,0
SLC25A24,0
SLC25A23,0
SLC25A22,0
SLC25A20,0
SLC25A19,0
SLC25A15,0
SLC25A14,0
SLC25A11,0
SLC25A10,0
SLC25A1,0
SLC24A3,0
SLC24A1,0
STON1-GTF2A1L,0
STOX2,0
TPST2,0
TMEM175,0
TMEM185B,0
TMEM185A,0
TMEM184C,0
TMEM184B,0
TMEM184A,0
TMEM183A,0
TMEM182,0
TMEM181,0
TMEM180,0
TMEM18,0
TMEM179B,0
TMEM177,0
TMEM176B,0
TMEM176A,0
TMEM170B,0
TMEM41A,0
TMEM170A,0
TMEM168,0
TMEM167B,0
TMEM167A,0
TMEM165,0
TMEM164,0
TMEM163,0
TMEM161B,0
TMEM161A,0
TMEM159,0
TMEM154,0
TMEM150C,0
TMEM150A,0
TMEM14E,0
TMEM186,0
TMEM187,0
TMEM189,0
TMEM19,0
TMEM39A,0
TMEM38B,0
TMEM37,0
TMEM33,0
TMEM30B,0
TMEM30A,0
TMEM25,0
TMEM234,0
TMEM231,0
TMEM223,0
TMEM222,0
TMEM220,0
TMEM219,0
TMEM218,0
TMEM216,0
TMEM214,0
TMEM209,0
TMEM208,0
TMEM206,0
TMEM205,0
TMEM204,0
TMEM203,0
TMEM201,0
TMEM200A,0
TMEM2,0
TMEM199,0
TMEM194B,0
TMEM194A,0
TMEM192,0
TMEM14C,0
TMEM14B,0
TMEM14A,0
TMEM101,0
TMED8,0
TMED7,0
TMED5,0
TMED4,0
TMED3,0
TMED11P,0
TMED1,0
TMCO6,0
TMCO4,0
TMCO3,0
TMCO1,0
TMCC3,0
TMCC1,0
TMC8,0
TMC6,0
TMC5,0
TMC4,0
TMBIM6,0
TMBIM4,0
TMBIM1,0
TM9SF4,0
TM9SF3,0
TM9SF2,0
TM9SF1,0
TM7SF3,0
TM6SF1,0
TM4SF1,0
TM2D3,0
TM2D2,0
TMED9,0
TMEM102,0
TMEM147,0
TMEM104,0
TMEM144,0
TMEM141,0
TMEM140,0
TMEM138,0
TMEM136,0
TMEM135,0
TMEM134,0
TMEM132A,0
TMEM131,0
TMEM129,0
TMEM128,0
TMEM127,0
TMEM126A,0
TMEM125,0
TMEM123,0
TMEM120B,0
TMEM120A,0
TMEM119,0
TMEM117,0
TMEM116,0
TMEM115,0
TMEM110-MUSTN1,0
TMEM11,0
TMEM109,0
TMEM108,0
TMEM107,0
TMEM106C,0
TMEM106B,0
TMEM106A,0
TMEM39B,0
TMEM41B,0
STRA13,0
TNPO3,0
TOP1MT,0
TONSL,0
TOMM70A,0
TOMM40L,0
TOMM34,0
TOM1L2,0
TOM1L1,0
TOM1,0
TOE1,0
TOB2,0
TOB1,0
TNS3,0
TNS1,0
TNRC18,0
TNPO2,0
TMEM42,0
TNPO1,0
TNKS1BP1,0
TNK2,0
TNK1,0
TNIP3,0
TNIP2,0
TNIP1,0
TNIK,0
TNFSF8,0
TNFSF15,0
TNFRSF25,0
TNFRSF21,0
TNFRSF19,0
TNFRSF14,0
TOPORS,0
TOR1A,0
TOR1AIP1,0
TOR1AIP2,0
TPST1,0
TPSB2,0
TPSAB1,0
TPRN,0
TPRG1L,0
TPRG1,0
TPRA1,0
TPPP3,0
TPPP,0
TPMT,0
TPM4,0
TPM3,0
TPM2,0
TPM1,0
TPK1,0
TPD52L2,0
TPCN2,0
TPCN1,0
TPBG,0
TP53TG1,0
TP53INP2,0
TP53I3,0
TP53I13,0
TP53I11,0
TOX4,0
TOX,0
TOR3A,0
TOR2A,0
TOR1B,0
TNFAIP8L3,0
TNFAIP8L1,0
TNFAIP8,0
TMEM87A,0
TMEM80,0
TMEM79,0
TMEM71,0
TMEM70,0
TMEM69,0
TMEM68,0
TMEM67,0
TMEM66,0
TMEM65,0
TMEM64,0
TMEM63B,0
TMEM63A,0
TMEM62,0
TMEM60,0
TMEM59,0
TMEM57,0
TMEM56-RWDD3,0
TMEM56,0
TMEM54,0
TMEM53,0
TMEM51,0
TMEM50B,0
TMEM50A,0
TMEM5,0
TMEM47,0
TMEM45B,0
TMEM45A,0
TMEM44,0
TMEM43,0
TMEM86A,0
TMEM87B,0
TNFAIP2,0
TMEM8A,0
TNFAIP1,0
TMX4,0
TMX3,0
TMX1,0
TMUB2,0
TMUB1,0
TMTC4,0
TMTC3,0
TMTC2,0
TMTC1,0
TMSB10,0
TMPRSS4,0
TMPRSS2,0
TMPRSS13,0
TMPPE,0
TMPO,0
TMOD3,0
TMOD2,0
TMOD1,0
TMLHE,0
TMF1,0
TMEM9B,0
TMEM99,0
TMEM98,0
TMEM97,0
TMEM92,0
TMEM91,0
TMEM9,0
TMEM8B,0
TM2D1,0
TLR5,0
TLK2,0
TACSTD2,0
TARBP1,0
TAPT1,0
TAPBPL,0
TAOK3,0
TAOK2,0
TANC2,0
TANC1,0
TAGLN2,0
TAGLN,0
TAGAP,0
TADA3,0
TADA2B,0
TADA2A,0
TADA1,0
TACC2,0
TLK1,0
TACC1,0
TAC4,0
SYTL4,0
SYTL3,0
SYTL2,0
SYTL1,0
SYT7,0
SYT17,0
SYT15,0
SYT11,0
SYT1,0
SYS1-DBNDD2,0
SYS1,0
SYPL1,0
TARDBP,0
TARS,0
TARS2,0
TARSL2,0
TBC1D5,0
TBC1D30,0
TBC1D3,0
TBC1D2B,0
TBC1D25,0
TBC1D24,0
TBC1D23,0
TBC1D22B,0
TBC1D22A,0
TBC1D2,0
TBC1D19,0
TBC1D17,0
TBC1D16,0
TBC1D15,0
TBC1D14,0
TBC1D13,0
TBC1D12,0
TBC1D10C,0
TBC1D10B,0
TBC1D10A,0
TATDN3,0
TATDN1,0
TASP1,0
TAS2R31,0
TAS2R30,0
TAS2R20,0
TAS2R19,0
TAS2R14,0
TAS2R13,0
SYNRG,0
SYNPO2,0
SYNPO,0
SUOX,0
SUN1,0
SUMF2,0
SUMF1,0
SULT1C2,0
SULT1A1,0
SULF2,0
SULF1,0
SUGT1P3,0
SUGP2,0
SUDS3,0
SUCNR1,0
SUCLG2,0
SUCLG1,0
SUCLA2,0
SUB1,0
STYXL1,0
STYX,0
STYK1,0
STXBP5,0
STXBP4,0
STXBP2,0
STXBP1,0
STX16-NPEPL1,0
STX12,0
STS,0
STRN4,0
STRN3,0
STRN,0
STRBP,0
SUN2,0
SUPT3H,0
SYNM,0
SUPT6H,0
SYNJ2BP,0
SYNGR2,0
SYNE2,0
SYNE1,0
SYNCRIP,0
SYNC,0
SYDE2,0
SYDE1,0
SYCP2,0
SYCE1L,0
SYBU,0
SYAP1,0
SWT1,0
SWAP70,0
SVIL,0
SVEP1,0
SUZ12,0
SUV420H2,0
SUV420H1,0
SUV39H2,0
SUV39H1,0
SUSD4,0
SUSD2,0
SUSD1,0
SURF6,0
SURF4,0
SURF2,0
SUPV3L1,0
SUPT7L,0
TBC1D7,0
TBC1D8,0
TBC1D9,0
THOP1,0
THNSL1,0
THEMIS,0
THEM5,0
THEM4,0
THBD,0
THAP9,0
THAP8,0
THAP7,0
THAP6,0
THAP5,0
THAP4,0
THAP3,0
THAP2,0
THAP11,0
THAP1,0
THADA,0
TGM2,0
TGFBRAP1,0
TGFBR3,0
TGFBI,0
TGFB1I1,0
TGDS,0
TG,0
TFPT,0
TFPI2,0
TFPI,0
TFEC,0
TFEB,0
TFE3,0
THNSL2,0
THRAP3,0
TFCP2,0
THSD1,0
TLCD2,0
TLCD1,0
TK2,0
TK1,0
TJP3,0
TJAP1,0
TIPRL,0
TIPARP,0
TINF2,0
TINAGL1,0
TIMP3,0
TIMP2,0
TIMP1,0
TIGIT,0
TIGD7,0
TIGD6,0
TIGD5,0
TIGD2,0
TIGD1,0
TIFA,0
TIE1,0
TIAL1,0
TIA1,0
THYN1,0
THUMPD3,0
THUMPD2,0
THUMPD1,0
THSD7A,0
THSD4,0
TFCP2L1,0
TFAP4,0
TBC1D9B,0
TCN2,0
TCFL5,0
TCF4,0
TCF25,0
TCF20,0
TCF12,0
TCEANC2,0
TCEANC,0
TCEAL8,0
TCEAL4,0
TCEAL3,0
TCEAL1,0
TCEA3,0
TCEA2,0
TC2N,0
TBX4,0
TBX3,0
TBX2,0
TBRG4,0
TBRG1,0
TBL2,0
TBKBP1,0
TBCK,0
TBCEL,0
TBCE,0
TBCD,0
TBCCD1,0
TBCC,0
TBCB,0
TBCA,0
TCHP,0
TCP1,0
TEX9,0
TCP11L1,0
TEX264,0
TEX261,0
TEX2,0
TEX10,0
TESK2,0
TESK1,0
TES,0
TERF2IP,0
TERF2,0
TERF1,0
TERC,0
TEP1,0
TENC1,0
TELO2,0
TEF,0
TECR,0
TECPR2,0
TECPR1,0
TDRD7,0
TDRD3,0
TDP2,0
TDP1,0
TDO2,0
TCTN3,0
TCTN2,0
TCTN1,0
TCTE3,0
TCTA,0
TCP11L2,0
POSTN,0
01-Mar,0
POR,0
DDX26B,0
DDX54,0
DDX52,0
DDX51,0
DDX50,0
DDX49,0
DDX47,0
DDX46,0
DDX42,0
DDX41,0
DDX3Y,0
DDX39A,0
DDX31,0
DDX28,0
DDX27,0
DDX24,0
CXorf56,0
DDX23,0
DDX20,0
DDX19B,0
DDX19A,0
DDX18,0
DDX17,0
DDX11,0
DDX10,0
DDX1,0
DDTL,0
DDT,0
DDRGK1,0
DDI2,0
DDHD2,0
DDX55,0
DDX56,0
DDX59,0
DDX60,0
DGCR2,0
DGCR14,0
DFNB31,0
DFNA5,0
DEXI,0
DET1,0
DERA,0
DEPTOR,0
DEPDC5,0
DENR,0
DENND5B,0
DENND5A,0
DENND4C,0
DENND4B,0
DENND4A,0
DENND3,0
DENND2D,0
DENND2C,0
DENND2A,0
DENND1C,0
DENND1B,0
DENND1A,0
DEF8,0
DEF6,0
DEDD2,0
DEDD,0
DECR1,0
DEAF1,0
DDX60L,0
DDHD1,0
DDAH1,0
DDA1,0
DBF4,0
DAZAP1,0
DARS2,0
DAPP1,0
DAP,0
DAK,0
DAGLB,0
DACT1,0
DAB2IP,0
DAAM2,0
DAAM1,0
D2HGDH,0
CYYR1,0
CYTIP,0
CYSLTR1,0
CYR61,0
CYP7B1,0
CYP4Z2P,0
CYP4X1,0
CYP4V2,0
CYP4B1,0
CYP20A1,0
CYHR1,0
CYGB,0
CYB5D2,0
CYB5D1,0
CYB5B,0
CYB5A,0
CYB561D2,0
CYB561D1,0
DAZAP2,0
DBI,0
DCUN1D5,0
DBN1,0
DCUN1D4,0
DCUN1D3,0
DCUN1D2,0
DCUN1D1,0
DCLRE1B,0
DCLRE1A,0
DCLK2,0
DCLK1,0
DCHS1,0
DCDC2B,0
DCBLD2,0
DCBLD1,0
DCAKD,0
DCAF8,0
DCAF6,0
DCAF5,0
DCAF4,0
DCAF17,0
DCAF16,0
DCAF15,0
DCAF13,0
DCAF12,0
DCAF11,0
DCAF10,0
DBR1,0
DBP,0
DBNL,0
DBNDD2,0
DBNDD1,0
DGCR6,0
DGCR6L,0
DGCR8,0
DONSON,0
DOK3,0
DOK2,0
DOK1,0
DOHH,0
DNTTIP2,0
DNTTIP1,0
DNPEP,0
DNMBP,0
DNHD1,0
DNASE1L1,0
DNALI1,0
DNAL1,0
DNAJC9,0
DNAJC8,0
DNAJC7,0
DNAJC4,0
DNAJC30,0
DNAJC27,0
DNAJC25,0
DNAJC21,0
DNAJC2,0
DNAJC19,0
DNAJC18,0
DNAJC17,0
DNAJC16,0
DNAJC15,0
DNAJC14,0
DNAJC13,0
DNAJC11,0
DOK4,0
DOPEY1,0
DNAJB6,0
DOPEY2,0
DTD1,0
DSTYK,0
DSTNP2,0
DSTN,0
DSN1,0
DSEL,0
DSCR3,0
DROSHA,0
DRG2,0
DRG1,0
DRAP1,0
DRAM2,0
DRAM1,0
DR1,0
DPYSL3,0
DPYSL2,0
DPY30,0
DPY19L4,0
DPY19L3,0
DPY19L2P2,0
DPY19L1P1,0
DPY19L1,0
DPT,0
DPP9,0
DPP8,0
DPP7,0
DPP3,0
DPF2,0
DPCD,0
DNAJB9,0
DNAJB5,0
DHDDS,0
DIS3L2,0
DIP2C,0
DIP2B,0
DIP2A,0
DIEXF,0
DICER1,0
DIABLO,0
DHX9,0
DHX8,0
DHX58,0
DHX57,0
DHX40,0
DHX38,0
DHX37,0
DHX35,0
DHX34,0
DHX33,0
DHX32,0
DHX30,0
DHX29,0
DHX15,0
DHTKD1,0
DHRS7B,0
DHRS7,0
DHRS13,0
DHRS12,0
DHRS11,0
DHRS1,0
DHPS,0
DHFRL1,0
DIRC2,0
DISC1,0
DNAJB4,0
DISP1,0
DNAJB14,0
DNAJA4,0
DNAH7,0
DNAH5,0
DNAH2,0
DNAH14,0
DNAH11,0
DNAH1,0
DMXL2,0
DMXL1,0
DMWD,0
DMTF1,0
DMPK,0
DMKN,0
DMBT1,0
DMAP1,0
DLGAP5,0
DLGAP4,0
DLGAP1,0
DLG5,0
DLG3,0
DLG2,0
DLEU7,0
DLEU2,0
DLEU1,0
DKK3,0
DKFZP434I0714,0
DKC1,0
DIXDC1,0
CYB561,0
CXorf40B,0
PON3,0
CLMP,0
CLUAP1,0
CLU,0
CLSTN3,0
CLSTN1,0
CLPX,0
CLPTM1L,0
CLPTM1,0
CLPP,0
CLPB,0
CLNS1A,0
CLN8,0
CLN6,0
CLN5,0
CLN3,0
CLMN,0
CXorf40A,0
CLK4,0
CLK3,0
CLK2,0
CLK1,0
CLIP4,0
CLIP3,0
CLIP2,0
CLIP1,0
CLIC6,0
CLIC5,0
CLIC4,0
CLIC2,0
CLEC5A,0
CLEC4A,0
CLYBL,0
CMC1,0
CMIP,0
CMKLR1,0
COG2,0
COG1,0
COBLL1,0
COBL,0
CNTROB,0
CNTNAP1,0
CNTLN,0
CNST,0
CNRIP1,0
CNPY4,0
CNPY3,0
CNPY2,0
CNP,0
CNNM4,0
CNNM3,0
CNNM2,0
CNN3,0
CNN2,0
CNN1,0
CNKSR3,0
CNIH4,0
CNBP,0
CMYA5,0
CMTM8,0
CMTM7,0
CMTM6,0
CMTM4,0
CMTM3,0
CMTM1,0
CLEC3B,0
CLEC2D,0
CLEC2B,0
CHURC1-FNTB,0
CHTF8,0
CHTF18,0
CHST2,0
CHST10,0
CHRNB1,0
CHRDL1,0
CHRAC1,0
CHORDC1,0
CHMP1A,0
CHM,0
CHL1,0
CHKB-CPT1B,0
CHID1,0
CHIC2,0
CHIC1,0
CHI3L2,0
CHI3L1,0
CHFR,0
CHERP,0
CHD8,0
CHD7,0
CHD6,0
CHD2,0
CHD1L,0
CHD1,0
CHCHD7,0
CHCHD6,0
CHCHD5,0
CHCHD4,0
CHURC1,0
CIAO1,0
CLEC16A,0
CIAPIN1,0
CLEC14A,0
CLEC11A,0
CLEC10A,0
CLDND1,0
CLDN12,0
CLCN7,0
CLCN6,0
CLCN5,0
CLCN4,0
CLCN3,0
CLCN2,0
CLCF1,0
CLCC1,0
CLASRP,0
CKLF,0
CKAP2L,0
CKAP2,0
CIZ1,0
CITED2,0
CISH,0
CISD3,0
CISD2,0
CISD1,0
CIRH1A,0
CIRBP,0
CINP,0
CIDEB,0
CIC,0
CIB1,0
COG3,0
COG4,0
COG5,0
CTDP1,0
CTBS,0
CTAGE5,0
CSTF2T,0
CSTB,0
CSTA,0
CST7,0
CST3,0
CSRP2BP,0
CSRP2,0
CSRP1,0
CSRNP2,0
CSRNP1,0
CSPP1,0
CSNK1G3,0
CSNK1G1,0
CSE1L,0
CSDE1,0
CRYZL1,0
CRYZ,0
CRYM,0
CRYGS,0
CRYBB2P1,0
CRY2,0
CRY1,0
CROCCP3,0
CROCCP2,0
CROCC,0
CRNKL1,0
CRNDE,0
CTC1,0
CTDSP1,0
CRLF3,0
CTDSP2,0
CXorf38,0
CXorf23,0
CXorf21,0
CXXC5,0
CXXC1,0
CXCL17,0
CWF19L2,0
CWF19L1,0
CWC27,0
CWC25,0
CWC22,0
CWC15,0
CUX1,0
CUL9,0
CUL7,0
CUL5,0
CUL3,0
CUEDC2,0
CUEDC1,0
CTTNBP2NL,0
CTR9,0
CTNS,0
CTNNBL1,0
CTNNBIP1,0
CTNNAL1,0
CTIF,0
CTHRC1,0
CTDSPL2,0
CTDSPL,0
CRMP1,0
CRISPLD2,0
COG6,0
COX16,0
CORO7-PAM16,0
CORO2A,0
CORO1C,0
CORO1B,0
COQ9,0
COQ4,0
COQ10B,0
COQ10A,0
COPZ2,0
COPZ1,0
COPG2,0
COPE,0
COPB2,0
COPB1,0
COPA,0
COMTD1,0
COMMD9,0
COMMD8,0
COMMD7,0
COMMD6,0
COMMD5,0
COMMD4,0
COMMD2,0
COMMD10,0
COMMD1,0
COL4A3BP,0
COIL,0
COG8,0
COG7,0
COTL1,0
COX18,0
CRISPLD1,0
COX19,0
CRIPT,0
CRIPAK,0
CRIP2,0
CRIP1,0
CRIM1,0
CRELD2,0
CRELD1,0
CREG1,0
CREBZF,0
CREBL2,0
CRCP,0
CRBN,0
CRB3,0
CRAMP1L,0
CRADD,0
CRABP2,0
CPZ,0
CPXM2,0
CPVL,0
CPSF6,0
CPSF3L,0
CPPED1,0
CPNE8,0
CPNE3,0
CPNE2,0
CPNE1,0
CPM,0
CPE,0
CPAMD8,0
DTL,0
DTNA,0
DTNB,0
FAM63B,0
FAM83H,0
FAM83G,0
FAM83E,0
FAM83D,0
FAM83A,0
FAM78A,0
FAM76B,0
FAM76A,0
FAM73B,0
FAM73A,0
FAM69B,0
FAM69A,0
FAM65B,0
FAM65A,0
FAM63A,0
DTWD1,0
FAM60A,0
FAM58A,0
FAM57A,0
FAM53C,0
FAM53B,0
FAM50B,0
FAM50A,0
FAM49B,0
FAM49A,0
FAM46C,0
FAM46B,0
FAM46A,0
FAM45A,0
FAM43A,0
FAM84A,0
FAM84B,0
FAM86A,0
FAM86DP,0
FAT1,0
FASTKD3,0
FASTKD2,0
FASTKD1,0
FASTK,0
FARS2,0
FARP1,0
FAP,0
FANK1,0
FANCM,0
FANCL,0
FANCI,0
FANCG,0
FANCF,0
FANCE,0
FANCD2,0
FANCC,0
FANCA,0
FAN1,0
FAM98C,0
FAM98B,0
FAM98A,0
FAM96B,0
FAM96A,0
FAM92A1,0
FAM91A1,0
FAM8A1,0
FAM89B,0
FAM89A,0
FAM3C,0
FAM3B,0
FAM3A,0
FAM171A1,0
FAM168B,0
FAM168A,0
FAM162A,0
FAM161B,0
FAM161A,0
FAM160B2,0
FAM160B1,0
FAM160A2,0
FAM160A1,0
FAM149B1,0
FAM149A,0
FAM136A,0
FAM135A,0
FAM134C,0
FAM134B,0
FAM134A,0
FAM133B,0
FAM131A,0
FAM129B,0
FAM129A,0
FAM127C,0
FAM127B,0
FAM127A,0
FAM126B,0
FAM126A,0
FAM122C,0
FAM122B,0
FAM122A,0
FAM120C,0
FAM169A,0
FAM171B,0
FAM35A,0
FAM172A,0
FAM32A,0
FAM26F,0
FAM24B-CUZD1,0
FAM20C,0
FAM20B,0
FAM20A,0
FAM200B,0
FAM200A,0
FAM199X,0
FAM198B,0
FAM195B,0
FAM195A,0
FAM193B,0
FAM193A,0
FAM192A,0
FAM189B,0
FAM189A2,0
FAM188A,0
FAM185A,0
FAM184B,0
FAM184A,0
FAM179B,0
FAM178A,0
FAM177A1,0
FAM175B,0
FAM174B,0
FAM174A,0
FAM173B,0
FAM173A,0
FAT4,0
FAU,0
FBL,0
FLOT2,0
FLJ31306,0
FLJ10038,0
FLII,0
FKTN,0
FKRP,0
FKBP8,0
FKBP7,0
FKBP3,0
FKBP2,0
FKBP1AP1,0
FKBP1A-SDCBP2,0
FKBP1A,0
FKBP15,0
FKBP14,0
FKBP11,0
FKBP10,0
FIZ1,0
FITM2,0
