,col_name,feature_importance_vals
2243,CXorf38,0.0
2242,CXorf23,0.0
2241,CXorf21,0.0
2240,CXXC5,0.0
2239,CXXC1,0.0
2234,CXCL17,0.0
2225,CWF19L2,0.0
2224,CWF19L1,0.0
2223,CWC27,0.0
2161,CSRNP1,0.0
2156,CSNK1G3,0.0
2013,COMMD6,0.0
2093,CRABP2,0.0
2090,CPXM2,0.0
2089,CPVL,0.0
2085,CPSF6,0.0
2083,CPSF3L,0.0
2079,CPPED1,0.0
2077,CPNE8,0.0
2076,CPNE3,0.0
2075,CPNE2,0.0
2074,CPNE1,0.0
2073,CPM,0.0
2069,CPE,0.0
2067,CPAMD8,0.0
2053,COX19,0.0
2052,COX18,0.0
2050,COX16,0.0
2046,COTL1,0.0
2045,CORO2A,0.0
2044,CORO1C,0.0
2043,CORO1B,0.0
2041,COQ9,0.0
2037,COQ4,0.0
2035,COQ10B,0.0
2034,COQ10A,0.0
2018,COMTD1,0.0
2016,COMMD9,0.0
2015,COMMD8,0.0
2014,COMMD7,0.0
2091,CPZ,0.0
2094,CRADD,0.0
2154,CSNK1G1,0.0
2095,CRAMP1L,0.0
2143,CSE1L,0.0
2142,CSDE1,0.0
2139,CRYZL1,0.0
2138,CRYZ,0.0
2137,CRYM,0.0
2135,CRYGS,0.0
2133,CRY2,0.0
2132,CRY1,0.0
2126,CROCC,0.0
2125,CRNKL1,0.0
2124,CRMP1,0.0
2122,CRLF3,0.0
2119,CRISPLD2,0.0
2118,CRISPLD1,0.0
2117,CRIPT,0.0
2116,CRIPAK,0.0
2115,CRIP2,0.0
2114,CRIP1,0.0
2113,CRIM1,0.0
2111,CRELD2,0.0
2110,CRELD1,0.0
2109,CREG1,0.0
2108,CREBZF,0.0
2107,CREBL2,0.0
2099,CRCP,0.0
2098,CRBN,0.0
2097,CRB3,0.0
2678,DUSP28,0.0
2689,DYM,0.0
2698,DYNLRB1,0.0
3197,FAM83G,0.0
3210,FAM98B,0.0
3209,FAM98A,0.0
3208,FAM96B,0.0
3207,FAM96A,0.0
3206,FAM92A1,0.0
3205,FAM91A1,0.0
3204,FAM8A1,0.0
3203,FAM89B,0.0
3202,FAM89A,0.0
3201,FAM86A,0.0
3200,FAM84B,0.0
3199,FAM84A,0.0
3198,FAM83H,0.0
3196,FAM83E,0.0
2699,DYNLT1,0.0
3195,FAM83D,0.0
3194,FAM83A,0.0
3193,FAM78A,0.0
3192,FAM76B,0.0
3191,FAM76A,0.0
3190,FAM73B,0.0
3189,FAM73A,0.0
3188,FAM69B,0.0
3187,FAM69A,0.0
3186,FAM65B,0.0
3185,FAM65A,0.0
3184,FAM63B,0.0
3183,FAM63A,0.0
3211,FAM98C,0.0
3212,FANCA,0.0
3213,FANCC,0.0
3214,FANCD2,0.0
3255,FBXL19,0.0
3254,FBXL18,0.0
3253,FBXL17,0.0
3252,FBXL15,0.0
3251,FBXL14,0.0
3250,FBXL13,0.0
3249,FBXL12,0.0
3248,FBRSL1,0.0
3247,FBRS,0.0
3240,FBL,0.0
3238,FAU,0.0
3237,FAT4,0.0
3236,FAT1,0.0
3235,FASTKD3,0.0
3234,FASTKD2,0.0
3233,FASTKD1,0.0
3232,FASTK,0.0
3227,FARS2,0.0
3225,FARP1,0.0
3222,FAP,0.0
3221,FANK1,0.0
3220,FANCM,0.0
3219,FANCL,0.0
3218,FANCI,0.0
3217,FANCG,0.0
3216,FANCF,0.0
3215,FANCE,0.0
3182,FAM60A,0.0
3181,FAM58A,0.0
3180,FAM57A,0.0
3148,FAM189A2,0.0
3146,FAM185A,0.0
3145,FAM184B,0.0
3144,FAM184A,0.0
3143,FAM179B,0.0
3142,FAM178A,0.0
3141,FAM177A1,0.0
3140,FAM175B,0.0
3138,FAM174B,0.0
3137,FAM174A,0.0
3136,FAM173B,0.0
3135,FAM173A,0.0
3134,FAM172A,0.0
3133,FAM171B,0.0
3132,FAM171A1,0.0
3131,FAM169A,0.0
3130,FAM168B,0.0
3129,FAM168A,0.0
3128,FAM162A,0.0
3127,FAM161B,0.0
3126,FAM161A,0.0
3125,FAM160B2,0.0
3124,FAM160B1,0.0
3123,FAM160A2,0.0
3122,FAM160A1,0.0
3121,FAM149B1,0.0
3120,FAM149A,0.0
3117,FAM136A,0.0
3147,FAM188A,0.0
3149,FAM189B,0.0
3179,FAM53C,0.0
3150,FAM192A,0.0
3178,FAM53B,0.0
3177,FAM50B,0.0
3176,FAM50A,0.0
3175,FAM49B,0.0
3174,FAM49A,0.0
3173,FAM46C,0.0
3172,FAM46B,0.0
3171,FAM46A,0.0
3170,FAM45A,0.0
3169,FAM43A,0.0
3168,FAM3C,0.0
3167,FAM3B,0.0
3166,FAM3A,0.0
3165,FAM35A,0.0
3164,FAM32A,0.0
3163,FAM26F,0.0
3161,FAM20C,0.0
3160,FAM20B,0.0
3159,FAM20A,0.0
3158,FAM200B,0.0
3157,FAM200A,0.0
3156,FAM199X,0.0
3155,FAM198B,0.0
3154,FAM195B,0.0
3153,FAM195A,0.0
3152,FAM193B,0.0
3151,FAM193A,0.0
3256,FBXL2,0.0
3257,FBXL20,0.0
3259,FBXL4,0.0
3402,FMNL2,0.0
3400,FMN1,0.0
3399,FLYWCH2,0.0
3398,FLYWCH1,0.0
3397,FLVCR2,0.0
3393,FLRT3,0.0
3392,FLRT2,0.0
3391,FLOT2,0.0
3388,FLJ37453,0.0
3387,FLJ10038,0.0
3386,FLII,0.0
3382,FKTN,0.0
3381,FKRP,0.0
3379,FKBP8,0.0
3378,FKBP7,0.0
3375,FKBP3,0.0
3374,FKBP2,0.0
3373,FKBP1AP1,0.0
3372,FKBP1A,0.0
3371,FKBP15,0.0
3370,FKBP14,0.0
3369,FKBP11,0.0
3368,FKBP10,0.0
3367,FIZ1,0.0
3366,FITM2,0.0
3365,FIS1,0.0
3363,FILIP1L,0.0
3362,FILIP1,0.0
3401,FMNL1,0.0
3403,FMNL3,0.0
3360,FIG4,0.0
3404,FMO2,0.0
3443,FOXP1,0.0
3441,FOXO3B,0.0
3438,FOXN3,0.0
3437,FOXN2,0.0
3435,FOXK2,0.0
3434,FOXK1,0.0
3433,FOXJ3,0.0
3432,FOXJ2,0.0
3431,FOXJ1,0.0
3430,FOXF2,0.0
3429,FOXF1,0.0
3428,FOXC1,0.0
3427,FOXA1,0.0
3420,FNIP2,0.0
3419,FNIP1,0.0
3418,FNDC3B,0.0
3417,FNDC3A,0.0
3416,FNDC1,0.0
3415,FNBP4,0.0
3414,FNBP1L,0.0
3413,FNBP1,0.0
3412,FN3KRP,0.0
3411,FN3K,0.0
3409,FMR1,0.0
3407,FMO5,0.0
3406,FMO4,0.0
3405,FMO3,0.0
3361,FIGNL1,0.0
3359,FICD,0.0
3261,FBXL6,0.0
3307,FCHSD1,0.0
3305,FCHO1,0.0
3304,FCGRT,0.0
3299,FCGBP,0.0
3298,FCF1,0.0
3295,FBXW8,0.0
3289,FBXO9,0.0
3288,FBXO8,0.0
3287,FBXO7,0.0
3284,FBXO46,0.0
3283,FBXO45,0.0
3282,FBXO44,0.0
3281,FBXO42,0.0
3280,FBXO41,0.0
3278,FBXO38,0.0
3277,FBXO36,0.0
3276,FBXO34,0.0
3275,FBXO33,0.0
3273,FBXO31,0.0
3272,FBXO30,0.0
3271,FBXO3,0.0
3270,FBXO28,0.0
3268,FBXO22,0.0
3267,FBXO21,0.0
3265,FBXO18,0.0
3264,FBXO11,0.0
3263,FBXO10,0.0
3262,FBXL7,0.0
3306,FCHO2,0.0
3308,FCHSD2,0.0
3358,FIBP,0.0
3309,FCN1,0.0
3357,FIBIN,0.0
3356,FHOD3,0.0
3355,FHOD1,0.0
3354,FHL3,0.0
3352,FHL1,0.0
3350,FHDC1,0.0
3347,FGL2,0.0
3346,FGGY,0.0
3345,FGFRL1,0.0
3342,FGFR1OP2,0.0
3335,FGD6,0.0
3334,FGD5,0.0
3329,FEZ2,0.0
3328,FEZ1,0.0
3327,FES,0.0
3324,FERMT1,0.0
3323,FER1L4,0.0
3322,FER,0.0
3321,FEN1,0.0
3320,FEM1C,0.0
3319,FEM1B,0.0
3318,FEM1A,0.0
3316,FDXR,0.0
3315,FDXACB1,0.0
3314,FDX1L,0.0
3313,FDX1,0.0
3310,FCRL5,0.0
3116,FAM135A,0.0
3115,FAM134C,0.0
3114,FAM134B,0.0
2875,EMCN,0.0
2873,ELTD1,0.0
2865,ELOF1,0.0
2863,ELMOD3,0.0
2862,ELMOD2,0.0
2858,ELL3,0.0
2857,ELL2,0.0
2856,ELL,0.0
2854,ELK3,0.0
2852,ELF4,0.0
2851,ELF3,0.0
2850,ELF2,0.0
2849,ELF1,0.0
2848,ELAVL1,0.0
2847,ELAC2,0.0
2846,ELAC1,0.0
2845,EIF6,0.0
2844,EIF5B,0.0
2843,EIF5A2,0.0
2842,EIF5A,0.0
2841,EIF5,0.0
2836,EIF4ENIF1,0.0
2835,EIF4EBP2,0.0
2833,EIF4E3,0.0
2827,EIF3M,0.0
2826,EIF3L,0.0
2825,EIF3K,0.0
2824,EIF3J,0.0
2874,EMB,0.0
2877,EMG1,0.0
2821,EIF3G,0.0
2880,EML1,0.0
2921,EPB41L4B,0.0
2920,EPB41L4A,0.0
2919,EPB41L3,0.0
2918,EPB41L2,0.0
2917,EPB41L1,0.0
2916,EPB41,0.0
2914,EP400NL,0.0
2910,ENTPD7,0.0
2909,ENTPD6,0.0
2908,ENTPD5,0.0
2904,ENSA,0.0
2903,ENPP5,0.0
2902,ENPP4,0.0
2901,ENPP2,0.0
2900,ENPEP,0.0
2899,ENOX2,0.0
2898,ENOSF1,0.0
2893,ENG,0.0
2891,ENDOD1,0.0
2890,ENC1,0.0
2888,EMR2,0.0
2887,EMP3,0.0
2886,EMP2,0.0
2885,EMP1,0.0
2884,EML6,0.0
2882,EML3,0.0
2881,EML2,0.0
2823,EIF3I,0.0
2820,EIF3F,0.0
2924,EPC2,0.0
2753,EEF1B2,0.0
2745,EDF1,0.0
2739,ECT2L,0.0
2736,ECSCR,0.0
2735,ECM2,0.0
2734,ECM1,0.0
2732,ECHDC3,0.0
2731,ECHDC2,0.0
2728,ECE2,0.0
2727,ECE1,0.0
2726,ECD,0.0
2725,EBPL,0.0
2723,EBNA1BP2,0.0
2722,EBF4,0.0
2720,EBAG9,0.0
2718,EAPP,0.0
2717,EAF2,0.0
2716,EAF1,0.0
2715,E4F1,0.0
2714,E2F6,0.0
2709,DZIP3,0.0
2708,DZIP1L,0.0
2707,DZIP1,0.0
2705,DYRK4,0.0
2704,DYRK3,0.0
2703,DYRK2,0.0
2702,DYRK1B,0.0
2700,DYNLT3,0.0
2746,EDIL3,0.0
2754,EEF1D,0.0
2819,EIF3E,0.0
2758,EEF2K,0.0
2818,EIF3D,0.0
2817,EIF3B,0.0
2816,EIF3A,0.0
2803,EIF2A,0.0
2802,EIF1B,0.0
2801,EIF1AY,0.0
2800,EIF1AX,0.0
2799,EIF1AD,0.0
2798,EIF1,0.0
2797,EID2,0.0
2796,EID1,0.0
2792,EHF,0.0
2787,EHBP1L1,0.0
2786,EHBP1,0.0
2779,EGFL7,0.0
2778,EGFL6,0.0
2777,EFTUD2,0.0
2776,EFTUD1,0.0
2775,EFS,0.0
2774,EFR3A,0.0
2768,EFHD2,0.0
2767,EFHC1,0.0
2763,EFCAB4B,0.0
2762,EFCAB4A,0.0
2761,EFCAB2,0.0
2760,EEPD1,0.0
2759,EEFSEC,0.0
2922,EPB41L5,0.0
2925,EPCAM,0.0
3113,FAM134A,0.0
3083,FAM109A,0.0
3081,FAM105A,0.0
3080,FAM104B,0.0
3079,FAM104A,0.0
3078,FAM103A1,0.0
3077,FAM102B,0.0
3076,FAM102A,0.0
3075,FAM101B,0.0
3074,FAIM3,0.0
3073,FAIM,0.0
3072,FAHD2B,0.0
3071,FAHD2A,0.0
3068,FAF2,0.0
3067,FAF1,0.0
3066,FADS3,0.0
3062,FABP5,0.0
3061,FABP3,0.0
3060,FAAH2,0.0
3059,FAAH,0.0
3058,F8A1,0.0
3057,F8,0.0
3056,F3,0.0
3055,F2RL1,0.0
3053,F13A1,0.0
3049,EZH1,0.0
3048,EYS,0.0
3042,EXPH5,0.0
3032,EXOG,0.0
3082,FAM107B,0.0
3084,FAM109B,0.0
3030,EXOC7,0.0
3085,FAM110A,0.0
3112,FAM133B,0.0
3111,FAM131A,0.0
3110,FAM129B,0.0
3109,FAM129A,0.0
3108,FAM127C,0.0
3107,FAM127B,0.0
3106,FAM127A,0.0
3105,FAM126B,0.0
3104,FAM126A,0.0
3103,FAM122C,0.0
3102,FAM122B,0.0
3101,FAM122A,0.0
3100,FAM120C,0.0
3099,FAM120B,0.0
3098,FAM120AOS,0.0
3097,FAM120A,0.0
3096,FAM118B,0.0
3095,FAM118A,0.0
3094,FAM117B,0.0
3093,FAM117A,0.0
3092,FAM115C,0.0
3091,FAM115A,0.0
3090,FAM114A2,0.0
3089,FAM114A1,0.0
3088,FAM111B,0.0
3087,FAM111A,0.0
3086,FAM110C,0.0
3031,EXOC8,0.0
3029,EXOC6B,0.0
2926,EPDR1,0.0
2979,ERO1L,0.0
2976,ERMAP,0.0
2975,ERLIN2,0.0
2974,ERLIN1,0.0
2972,ERICH1,0.0
2971,ERI3,0.0
2970,ERI2,0.0
2969,ERI1,0.0
2968,ERH,0.0
2967,ERGIC3,0.0
2966,ERGIC2,0.0
2965,ERGIC1,0.0
2961,ERCC6L,0.0
2959,ERCC4,0.0
2956,ERCC1,0.0
2953,ERBB2IP,0.0
2951,ERAP2,0.0
2950,ERAP1,0.0
2949,ERAL1,0.0
2948,EPT1,0.0
2947,EPSTI1,0.0
2946,EPS8L2,0.0
2945,EPS8L1,0.0
2944,EPS8,0.0
2940,EPPK1,0.0
2936,EPM2AIP1,0.0
2935,EPM2A,0.0
2933,EPHX1,0.0
2977,ERMP1,0.0
2980,ERO1LB,0.0
3028,EXOC6,0.0
2981,ERP27,0.0
3027,EXOC5,0.0
3026,EXOC4,0.0
3025,EXOC3,0.0
3024,EXOC2,0.0
3023,EXOC1,0.0
3022,EXD3,0.0
3021,EXD2,0.0
3019,EVPL,0.0
3018,EVL,0.0
3017,EVI5L,0.0
3016,EVI5,0.0
3015,EVI2B,0.0
3014,EVI2A,0.0
3007,ETV3,0.0
3001,ETHE1,0.0
3000,ETFDH,0.0
2999,ETFB,0.0
2998,ETFA,0.0
2997,ETF1,0.0
2996,ETAA1,0.0
2991,ESRP2,0.0
2990,ESRP1,0.0
2989,ESM1,0.0
2988,ESF1,0.0
2986,ESCO1,0.0
2984,ERRFI1,0.0
2983,ERP44,0.0
1773,CHD1,0.0
1771,CHCHD6,0.0
3445,FOXP4,0.0
671,ASF1B,0.0
690,ATAD3A,0.0
689,ATAD2B,0.0
688,ATAD2,0.0
687,ATAD1,0.0
686,ASXL2,0.0
685,ASXL1,0.0
684,ASTN2,0.0
682,ASRGL1,0.0
679,ASPM,0.0
678,ASPH,0.0
677,ASNSD1,0.0
675,ASNA1,0.0
672,ASH1L,0.0
669,ASCC3,0.0
502,APOL1,0.0
668,ASCC2,0.0
667,ASCC1,0.0
666,ASB8,0.0
665,ASB7,0.0
664,ASB6,0.0
663,ASB3,0.0
662,ASB16,0.0
661,ASB13,0.0
660,ASB1,0.0
656,ASAH2B,0.0
654,ARVCF,0.0
646,ARRDC4,0.0
645,ARRDC3,0.0
691,ATAD3B,0.0
692,ATAD3C,0.0
693,ATAD5,0.0
694,ATE1,0.0
798,ATXN2L,0.0
797,ATXN2,0.0
796,ATXN1L,0.0
795,ATXN10,0.0
794,ATXN1,0.0
793,ATRX,0.0
792,ATRN,0.0
789,ATPIF1,0.0
788,ATPAF2,0.0
787,ATPAF1,0.0
764,ATP6AP2,0.0
762,ATP5SL,0.0
735,ATP13A3,0.0
727,ATOX1,0.0
726,ATOH8,0.0
725,ATN1,0.0
724,ATMIN,0.0
722,ATL3,0.0
721,ATL2,0.0
720,ATL1,0.0
718,ATHL1,0.0
709,ATG2B,0.0
708,ATG2A,0.0
703,ATF7IP2,0.0
702,ATF7IP,0.0
701,ATF7,0.0
699,ATF5,0.0
644,ARRDC2,0.0
643,ARRDC1,0.0
640,ARPP19,0.0
598,ARL10,0.0
596,ARIH2,0.0
595,ARIH1,0.0
593,ARID5A,0.0
590,ARID3B,0.0
589,ARID3A,0.0
582,ARHGEF38,0.0
581,ARHGEF37,0.0
572,ARHGEF10L,0.0
571,ARHGEF10,0.0
564,ARHGAP42,0.0
552,ARHGAP21,0.0
541,ARGLU1,0.0
539,ARFRP1,0.0
538,ARFIP2,0.0
537,ARFIP1,0.0
520,AQP9,0.0
517,AQP11,0.0
516,AQP1,0.0
515,APTX,0.0
513,APPL2,0.0
511,APPBP2,0.0
509,APOOL,0.0
508,APOO,0.0
507,APOLD1,0.0
506,APOL6,0.0
505,APOL4,0.0
504,APOL3,0.0
597,ARL1,0.0
599,ARL13B,0.0
632,ARNTL2,0.0
600,ARL15,0.0
628,ARMCX6,0.0
627,ARMCX3,0.0
626,ARMCX2,0.0
625,ARMCX1,0.0
624,ARMC9,0.0
623,ARMC8,0.0
622,ARMC7,0.0
621,ARMC6,0.0
620,ARMC5,0.0
619,ARMC2,0.0
618,ARMC10,0.0
617,ARMC1,0.0
616,ARL8B,0.0
615,ARL8A,0.0
614,ARL6IP6,0.0
613,ARL6IP5,0.0
612,ARL6IP4,0.0
611,ARL6IP1,0.0
609,ARL5B,0.0
608,ARL5A,0.0
607,ARL4D,0.0
606,ARL4C,0.0
605,ARL4A,0.0
604,ARL3,0.0
603,ARL2BP,0.0
602,ARL2,0.0
601,ARL16,0.0
801,ATXN7L1,0.0
803,ATXN7L3B,0.0
805,AUP1,0.0
989,BRD3,0.0
982,BPTF,0.0
980,BPHL,0.0
978,BOLA3,0.0
977,BOLA1,0.0
976,BOK,0.0
975,BOD1,0.0
974,BNIPL,0.0
973,BNIP3L,0.0
971,BNIP2,0.0
970,BNIP1,0.0
969,BNC2,0.0
968,BMS1P4,0.0
967,BMS1,0.0
964,BMP8A,0.0
963,BMP5,0.0
961,BMP3,0.0
954,BLVRB,0.0
953,BLVRA,0.0
951,BLOC1S2,0.0
948,BLMH,0.0
946,BLCAP,0.0
945,BIVM,0.0
944,BIRC6,0.0
940,BIN3,0.0
939,BIN2,0.0
936,BICD2,0.0
935,BICD1,0.0
984,BRAP,0.0
990,BRD4,0.0
933,BHLHE41,0.0
991,BRD7,0.0
1037,BUD13,0.0
1032,BTN3A3,0.0
1031,BTN3A2,0.0
1030,BTN3A1,0.0
1029,BTN2A2,0.0
1028,BTN2A1,0.0
1023,BTF3L4,0.0
1022,BTF3,0.0
1019,BTBD9,0.0
1018,BTBD7,0.0
1017,BTBD6,0.0
1016,BTBD3,0.0
1015,BTBD2,0.0
1014,BTBD19,0.0
1013,BTBD10,0.0
1012,BTBD1,0.0
1011,BTAF1,0.0
1009,BSPRY,0.0
1007,BSDC1,0.0
1006,BRWD3,0.0
1002,BRMS1L,0.0
1000,BRIX1,0.0
998,BRI3BP,0.0
997,BRI3,0.0
996,BRF2,0.0
995,BRF1,0.0
993,BRD9,0.0
934,BICC1,0.0
932,BHLHE40,0.0
808,AUTS2,0.0
864,BATF,0.0
860,BANP,0.0
859,BANK1,0.0
858,BANF1,0.0
857,BAMBI,0.0
855,BAIAP2L1,0.0
853,BAHD1,0.0
852,BAHCC1,0.0
851,BAG5,0.0
849,BAG3,0.0
845,BACH2,0.0
844,BACH1,0.0
838,B4GALT5,0.0
833,B4GALNT3,0.0
832,B3GNTL1,0.0
831,B3GNT9,0.0
830,B3GNT8,0.0
829,B3GNT7,0.0
825,B3GNT1,0.0
823,B3GALTL,0.0
821,B3GALNT2,0.0
818,AZIN1,0.0
817,AZI2,0.0
816,AZGP1,0.0
812,AVPI1,0.0
811,AVL9,0.0
810,AVIL,0.0
809,AVEN,0.0
863,BASP1,0.0
865,BATF2,0.0
931,BHLHB9,0.0
867,BAZ1A,0.0
929,BFAR,0.0
928,BEX4,0.0
927,BEX2,0.0
924,BEND7,0.0
923,BEND3,0.0
921,BDP1,0.0
917,BCS1L,0.0
915,BCORL1,0.0
914,BCOR,0.0
913,BCLAF1,0.0
910,BCL7C,0.0
909,BCL7B,0.0
908,BCL7A,0.0
907,BCL6B,0.0
904,BCL2L2,0.0
902,BCL2L12,0.0
897,BCL11B,0.0
896,BCL11A,0.0
891,BCCIP,0.0
888,BCAS4,0.0
887,BCAS3,0.0
886,BCAS2,0.0
885,BCAR3,0.0
882,BCAP29,0.0
881,BCAM,0.0
880,BBX,0.0
870,BAZ2B,0.0
503,APOL2,0.0
500,APOD,0.0
1770,CHCHD5,0.0
194,ADM,0.0
215,AFAP1L2,0.0
214,AFAP1L1,0.0
213,AFAP1,0.0
212,AES,0.0
211,AEN,0.0
209,AEBP1,0.0
205,ADRM1,0.0
204,ADRBK2,0.0
203,ADRBK1,0.0
201,ADPRHL2,0.0
200,ADPRH,0.0
196,ADNP2,0.0
195,ADNP,0.0
192,ADIPOR2,0.0
499,APOC1,0.0
191,ADIPOR1,0.0
189,ADHFE1,0.0
186,ADD3,0.0
185,ADD1,0.0
179,ADCK5,0.0
178,ADCK4,0.0
177,ADCK2,0.0
176,ADCK1,0.0
175,ADC,0.0
174,ADAT2,0.0
173,ADAT1,0.0
172,ADARB1,0.0
170,ADAP2,0.0
217,AFF3,0.0
218,AFF4,0.0
219,AFG3L2,0.0
221,AFTPH,0.0
273,AKAP11,0.0
267,AIP,0.0
264,AIM2,0.0
263,AIM1,0.0
262,AIG1,0.0
261,AIFM2,0.0
259,AIF1L,0.0
258,AIDA,0.0
257,AHSA2,0.0
256,AHSA1,0.0
255,AHR,0.0
254,AHNAK2,0.0
253,AHNAK,0.0
251,AHDC1,0.0
247,AHCTF1,0.0
246,AGTRAP,0.0
245,AGTPBP1,0.0
243,AGR3,0.0
242,AGR2,0.0
240,AGPAT9,0.0
239,AGPAT6,0.0
232,AGGF1,0.0
231,AGFG2,0.0
229,AGBL5,0.0
228,AGBL3,0.0
227,AGAP6,0.0
226,AGAP5,0.0
169,ADAP1,0.0
168,ADAMTSL4,0.0
167,ADAMTSL2,0.0
68,ABTB1,0.0
64,ABLIM3,0.0
63,ABLIM1,0.0
60,ABI3BP,0.0
59,ABI3,0.0
56,ABHD8,0.0
55,ABHD6,0.0
54,ABHD5,0.0
53,ABHD4,0.0
52,ABHD3,0.0
51,ABHD2,0.0
50,ABHD15,0.0
49,ABHD14B,0.0
48,ABHD13,0.0
47,ABHD12,0.0
46,ABHD11,0.0
45,ABHD10,0.0
43,ABCF3,0.0
42,ABCF2,0.0
41,ABCE1,0.0
18,ABCA11P,0.0
13,AASDHPPT,0.0
12,AASDH,0.0
11,AARSD1,0.0
10,AARS2,0.0
8,AAMP,0.0
7,AAK1,0.0
6,AAGAB,0.0
67,ABT1,0.0
69,ABTB2,0.0
165,ADAMTS7,0.0
74,ACAD10,0.0
162,ADAMTS12,0.0
161,ADAMTS10,0.0
159,ADAMDEC1,0.0
156,ADAM28,0.0
155,ADAM19,0.0
152,ADAM12,0.0
146,ACVRL1,0.0
140,ACTR6,0.0
138,ACTR3C,0.0
137,ACTR3B,0.0
132,ACTR10,0.0
115,ACSF2,0.0
114,ACPP,0.0
113,ACP6,0.0
110,ACP1,0.0
105,ACOT9,0.0
101,ACOT13,0.0
100,ACOT11,0.0
97,ACN9,0.0
95,ACIN1,0.0
94,ACER3,0.0
90,ACCS,0.0
89,ACBD6,0.0
88,ACBD5,0.0
87,ACBD4,0.0
86,ACBD3,0.0
76,ACAD9,0.0
274,AKAP12,0.0
276,AKAP5,0.0
277,AKAP6,0.0
432,ANP32B,0.0
430,ANO9,0.0
429,ANO8,0.0
428,ANO6,0.0
427,ANO10,0.0
426,ANO1,0.0
425,ANLN,0.0
424,ANKZF1,0.0
423,ANKS6,0.0
422,ANKS3,0.0
421,ANKS1A,0.0
420,ANKRD9,0.0
419,ANKRD6,0.0
418,ANKRD54,0.0
417,ANKRD52,0.0
416,ANKRD50,0.0
415,ANKRD49,0.0
414,ANKRD46,0.0
413,ANKRD44,0.0
412,ANKRD42,0.0
411,ANKRD40,0.0
410,ANKRD36B,0.0
409,ANKRD36,0.0
408,ANKRD32,0.0
407,ANKRD29,0.0
406,ANKRD28,0.0
405,ANKRD27,0.0
404,ANKRD26,0.0
431,ANP32A,0.0
433,ANP32E,0.0
402,ANKRD22,0.0
438,ANXA11,0.0
498,APOBEC3G,0.0
497,APOBEC3F,0.0
496,APOBEC3D,0.0
495,APOBEC3C,0.0
494,APOBEC2,0.0
493,APOA1BP,0.0
492,APLP2,0.0
491,APLF,0.0
490,APITD1,0.0
488,API5,0.0
485,APEX2,0.0
484,APEX1,0.0
483,APEH,0.0
482,APCDD1,0.0
479,APBB3,0.0
478,APBB2,0.0
475,APBA3,0.0
474,APBA2,0.0
473,APBA1,0.0
449,AP1AR,0.0
447,AOAH,0.0
446,ANXA9,0.0
445,ANXA7,0.0
443,ANXA5,0.0
442,ANXA4,0.0
441,ANXA3,0.0
440,ANXA2P2,0.0
403,ANKRD23,0.0
401,ANKRD17,0.0
278,AKAP7,0.0
353,AMIGO1,0.0
347,ALX3,0.0
346,ALS2CL,0.0
345,ALS2,0.0
343,ALPK3,0.0
342,ALPK1,0.0
341,ALOX5AP,0.0
338,ALOX12P2,0.0
335,ALKBH8,0.0
334,ALKBH7,0.0
333,ALKBH6,0.0
332,ALKBH5,0.0
331,ALKBH4,0.0
330,ALKBH3,0.0
329,ALKBH2,0.0
328,ALKBH1,0.0
299,ALDH16A1,0.0
298,ALCAM,0.0
295,AKTIP,0.0
290,AKR7A2,0.0
289,AKR1E2,0.0
288,AKR1C2,0.0
287,AKR1C1,0.0
284,AKNA,0.0
283,AKIRIN2,0.0
282,AKIRIN1,0.0
280,AKAP8L,0.0
279,AKAP8,0.0
352,AMICA1,0.0
354,AMIGO2,0.0
400,ANKRD16,0.0
355,AMMECR1,0.0
399,ANKRD13D,0.0
398,ANKRD13C,0.0
397,ANKRD13A,0.0
396,ANKRD12,0.0
395,ANKRD11,0.0
394,ANKRD10,0.0
393,ANKRA2,0.0
392,ANKMY2,0.0
391,ANKMY1,0.0
390,ANKLE2,0.0
389,ANKIB1,0.0
388,ANKHD1-EIF4EBP3,0.0
387,ANKH,0.0
386,ANKFY1,0.0
385,ANKDD1A,0.0
384,ANKAR,0.0
380,ANGPTL2,0.0
379,ANGPTL1,0.0
376,ANGEL2,0.0
375,ANGEL1,0.0
365,AMZ2P1,0.0
364,AMZ2,0.0
360,AMOTL2,0.0
359,AMOTL1,0.0
358,AMOT,0.0
357,AMN1,0.0
356,AMMECR1L,0.0
1038,BUD31,0.0
1039,BYSL,0.0
1040,BZRAP1,0.0
1449,CCDC159,0.0
1462,CCDC50,0.0
1461,CCDC47,0.0
1460,CCDC43,0.0
1459,CCDC40,0.0
1458,CCDC39,0.0
1457,CCDC34,0.0
1456,CCDC3,0.0
1455,CCDC28A,0.0
1454,CCDC25,0.0
1453,CCDC24,0.0
1452,CCDC23,0.0
1451,CCDC22,0.0
1450,CCDC18,0.0
1448,CCDC15,0.0
1041,BZW1,0.0
1447,CCDC149,0.0
1446,CCDC146,0.0
1445,CCDC144B,0.0
1444,CCDC144A,0.0
1443,CCDC142,0.0
1442,CCDC141,0.0
1441,CCDC14,0.0
1440,CCDC138,0.0
1439,CCDC137,0.0
1438,CCDC134,0.0
1437,CCDC132,0.0
1436,CCDC130,0.0
1435,CCDC127,0.0
1463,CCDC51,0.0
1465,CCDC57,0.0
1466,CCDC58,0.0
1467,CCDC59,0.0
1507,CCNB1IP1,0.0
1504,CCM2,0.0
1493,CCDC97,0.0
1492,CCDC94,0.0
1491,CCDC93,0.0
1490,CCDC92,0.0
